# gTb, C(b)/(g^2TC_R), Derivative
1.074283390327308219e+01, 3.604218181438797686e+00, 3.604218181438798574e+00
1.075016121152906656e+01, 3.606874841726051883e+00, 3.606874841726050551e+00
1.075748851978505094e+01, 3.609531476471523614e+00, 3.609531476471523614e+00
1.076481582804103532e+01, 3.612188085710000607e+00, 3.612188085709998830e+00
1.077214313629701969e+01, 3.614844669476191097e+00, 3.614844669476189765e+00
1.077947044455300407e+01, 3.617501227804737152e+00, 3.617501227804735819e+00
1.078679775280898845e+01, 3.620157760730208896e+00, 3.620157760730209340e+00
1.079412506106497283e+01, 3.622814268287108508e+00, 3.622814268287108508e+00
1.080145236932095720e+01, 3.625470750509864004e+00, 3.625470750509865780e+00
1.080877967757694158e+01, 3.628127207432839452e+00, 3.628127207432838119e+00
1.081610698583292596e+01, 3.630783639090318093e+00, 3.630783639090318982e+00
1.082343429408891033e+01, 3.633440045516524108e+00, 3.633440045516524997e+00
1.083076160234489471e+01, 3.636096426745609289e+00, 3.636096426745608845e+00
1.083808891060087909e+01, 3.638752782811651709e+00, 3.638752782811652597e+00
1.084541621885686347e+01, 3.641409113748666826e+00, 3.641409113748667714e+00
1.085274352711284784e+01, 3.644065419590597710e+00, 3.644065419590598598e+00
1.086007083536883222e+01, 3.646721700371317709e+00, 3.646721700371318597e+00
1.086739814362481660e+01, 3.649377956124637112e+00, 3.649377956124636224e+00
1.087472545188080097e+01, 3.652034186884286715e+00, 3.652034186884287603e+00
1.088205276013678535e+01, 3.654690392683944467e+00, 3.654690392683943134e+00
1.088938006839276973e+01, 3.657346573557205271e+00, 3.657346573557204383e+00
1.089670737664875411e+01, 3.660002729537607635e+00, 3.660002729537605859e+00
1.090403468490473848e+01, 3.662658860658611459e+00, 3.662658860658612792e+00
1.091136199316072286e+01, 3.665314966953623799e+00, 3.665314966953625131e+00
1.091868930141670724e+01, 3.667971048455974437e+00, 3.667971048455974437e+00
1.092601660967269162e+01, 3.670627105198924323e+00, 3.670627105198923434e+00
1.093334391792867599e+01, 3.673283137215674898e+00, 3.673283137215673122e+00
1.094067122618466037e+01, 3.675939144539350778e+00, 3.675939144539351666e+00
1.094799853444064475e+01, 3.678595127203024173e+00, 3.678595127203024173e+00
1.095532584269662912e+01, 3.681251085239687360e+00, 3.681251085239688692e+00
1.096265315095261350e+01, 3.683907018682277101e+00, 3.683907018682277545e+00
1.096998045920859788e+01, 3.686562927563656000e+00, 3.686562927563655556e+00
1.097730776746458226e+01, 3.689218811916624485e+00, 3.689218811916624041e+00
1.098463507572056663e+01, 3.691874671773916372e+00, 3.691874671773915484e+00
1.099196238397655101e+01, 3.694530507168201527e+00, 3.694530507168200639e+00
1.099928969223253539e+01, 3.697186318132081428e+00, 3.697186318132080540e+00
1.100661700048851976e+01, 3.699842104698098044e+00, 3.699842104698097156e+00
1.101394430874450414e+01, 3.702497866898719181e+00, 3.702497866898720513e+00
1.102127161700048852e+01, 3.705153604766359354e+00, 3.705153604766360687e+00
1.102859892525647290e+01, 3.707809318333361137e+00, 3.707809318333361581e+00
1.103592623351245727e+01, 3.710465007632003154e+00, 3.710465007632003154e+00
1.104325354176844165e+01, 3.713120672694500524e+00, 3.713120672694500524e+00
1.105058085002442603e+01, 3.715776313553005750e+00, 3.715776313553003973e+00
1.105790815828041040e+01, 3.718431930239602945e+00, 3.718431930239602057e+00
1.106523546653639478e+01, 3.721087522786318047e+00, 3.721087522786316271e+00
1.107256277479237916e+01, 3.723743091225109936e+00, 3.723743091225109936e+00
1.107989008304836354e+01, 3.726398635587876651e+00, 3.726398635587875319e+00
1.108721739130434791e+01, 3.729054155906448287e+00, 3.729054155906449175e+00
1.109454469956033229e+01, 3.731709652212600314e+00, 3.731709652212599426e+00
1.110187200781631667e+01, 3.734365124538035374e+00, 3.734365124538034042e+00
1.110919931607230104e+01, 3.737020572914396599e+00, 3.737020572914397487e+00
1.111652662432828542e+01, 3.739675997373270278e+00, 3.739675997373271610e+00
1.112385393258426980e+01, 3.742331397946175198e+00, 3.742331397946176086e+00
1.113118124084025418e+01, 3.744986774664567530e+00, 3.744986774664567086e+00
1.113850854909623855e+01, 3.747642127559841274e+00, 3.747642127559840386e+00
1.114583585735222293e+01, 3.750297456663327367e+00, 3.750297456663328699e+00
1.115316316560820731e+01, 3.752952762006302567e+00, 3.752952762006303900e+00
1.116049047386419169e+01, 3.755608043619973468e+00, 3.755608043619974357e+00
1.116781778212017606e+01, 3.758263301535491596e+00, 3.758263301535490708e+00
1.117514509037616044e+01, 3.760918535783936978e+00, 3.760918535783937422e+00
1.118247239863214482e+01, 3.763573746396340791e+00, 3.763573746396341679e+00
1.118979970688812919e+01, 3.766228933403667600e+00, 3.766228933403668044e+00
1.119712701514411357e+01, 3.768884096836820685e+00, 3.768884096836820241e+00
1.120445432340009795e+01, 3.771539236726644262e+00, 3.771539236726642930e+00
1.121178163165608233e+01, 3.774194353103915933e+00, 3.774194353103916821e+00
1.121910893991206670e+01, 3.776849445999367116e+00, 3.776849445999366672e+00
1.122643624816805108e+01, 3.779504515443654622e+00, 3.779504515443653734e+00
1.123376355642403546e+01, 3.782159561467381526e+00, 3.782159561467381526e+00
1.124109086468001983e+01, 3.784814584101091395e+00, 3.784814584101090507e+00
1.124841817293600421e+01, 3.787469583375264293e+00, 3.787469583375265181e+00
1.125574548119198859e+01, 3.790124559320327435e+00, 3.790124559320328324e+00
1.126307278944797297e+01, 3.792779511966643202e+00, 3.792779511966644090e+00
1.127040009770395734e+01, 3.795434441344517129e+00, 3.795434441344516241e+00
1.127772740595994172e+01, 3.798089347484192135e+00, 3.798089347484191247e+00
1.128505471421592610e+01, 3.800744230415856961e+00, 3.800744230415855185e+00
1.129238202247191047e+01, 3.803399090169634622e+00, 3.803399090169635066e+00
1.129970933072789485e+01, 3.806053926775603724e+00, 3.806053926775602836e+00
1.130703663898387923e+01, 3.808708740263767378e+00, 3.808708740263766490e+00
1.131436394723986361e+01, 3.811363530664080290e+00, 3.811363530664079402e+00
1.132169125549584798e+01, 3.814018298006437657e+00, 3.814018298006436325e+00
1.132901856375183236e+01, 3.816673042320672504e+00, 3.816673042320672504e+00
1.133634587200781674e+01, 3.819327763636565454e+00, 3.819327763636566786e+00
1.134367318026380111e+01, 3.821982461983838064e+00, 3.821982461983839396e+00
1.135100048851978549e+01, 3.824637137392153274e+00, 3.824637137392154163e+00
1.135832779677576987e+01, 3.827291789891114959e+00, 3.827291789891116291e+00
1.136565510503175425e+01, 3.829946419510271927e+00, 3.829946419510272815e+00
1.137298241328773862e+01, 3.832601026279116141e+00, 3.832601026279117473e+00
1.138030972154372300e+01, 3.835255610227080947e+00, 3.835255610227081835e+00
1.138763702979970738e+01, 3.837910171383542846e+00, 3.837910171383544622e+00
1.139496433805569175e+01, 3.840564709777828600e+00, 3.840564709777827712e+00
1.140229164631167613e+01, 3.843219225439192588e+00, 3.843219225439192588e+00
1.140961895456766051e+01, 3.845873718396850549e+00, 3.845873718396849217e+00
1.141694626282364489e+01, 3.848528188679948503e+00, 3.848528188679947615e+00
1.142427357107962926e+01, 3.851182636317583174e+00, 3.851182636317584507e+00
1.143160087933561364e+01, 3.853837061338799330e+00, 3.853837061338797998e+00
1.143892818759159802e+01, 3.856491463772572015e+00, 3.856491463772572903e+00
1.144625549584758240e+01, 3.859145843647836305e+00, 3.859145843647835417e+00
1.145358280410356677e+01, 3.861800200993458887e+00, 3.861800200993460219e+00
1.146091011235955115e+01, 3.864454535838262483e+00, 3.864454535838262039e+00
1.146823742061553553e+01, 3.867108848211003647e+00, 3.867108848211003647e+00
1.147556472887151990e+01, 3.869763138140392744e+00, 3.869763138140392744e+00
1.148289203712750428e+01, 3.872417405655078415e+00, 3.872417405655078415e+00
1.149021934538348866e+01, 3.875071650783660449e+00, 3.875071650783660449e+00
1.149754665363947304e+01, 3.877725873554679126e+00, 3.877725873554678238e+00
1.150487396189545741e+01, 3.880380073996620993e+00, 3.880380073996621881e+00
1.151220127015144179e+01, 3.883034252137923303e+00, 3.883034252137921971e+00
1.151952857840742617e+01, 3.885688408006958028e+00, 3.885688408006958916e+00
1.152685588666341054e+01, 3.888342541632056726e+00, 3.888342541632057170e+00
1.153418319491939492e+01, 3.890996653041489228e+00, 3.890996653041488340e+00
1.154151050317537930e+01, 3.893650742263467190e+00, 3.893650742263467190e+00
1.154883781143136368e+01, 3.896304809326160079e+00, 3.896304809326159191e+00
1.155616511968734805e+01, 3.898958854257671636e+00, 3.898958854257672524e+00
1.156349242794333243e+01, 3.901612877086064302e+00, 3.901612877086063413e+00
1.157081973619931681e+01, 3.904266877839334793e+00, 3.904266877839335681e+00
1.157814704445530118e+01, 3.906920856545438525e+00, 3.906920856545436749e+00
1.158547435271128556e+01, 3.909574813232267854e+00, 3.909574813232266521e+00
1.159280166096726994e+01, 3.912228747927664063e+00, 3.912228747927665395e+00
1.160012896922325254e+01, 3.914882660659424474e+00, 3.914882660659425806e+00
1.160745627747923692e+01, 3.917536551455285565e+00, 3.917536551455286009e+00
1.161478358573522129e+01, 3.920190420342933191e+00, 3.920190420342931858e+00
1.162211089399120567e+01, 3.922844267349994585e+00, 3.922844267349995917e+00
1.162943820224719005e+01, 3.925498092504058789e+00, 3.925498092504060121e+00
1.163676551050317443e+01, 3.928151895832654006e+00, 3.928151895832653118e+00
1.164409281875915880e+01, 3.930805677363252482e+00, 3.930805677363251593e+00
1.165142012701514318e+01, 3.933459437123282054e+00, 3.933459437123281166e+00
1.165874743527112756e+01, 3.936113175140114606e+00, 3.936113175140114606e+00
1.166607474352711193e+01, 3.938766891441074947e+00, 3.938766891441074058e+00
1.167340205178309631e+01, 3.941420586053431041e+00, 3.941420586053430153e+00
1.168072936003908069e+01, 3.944074259004402450e+00, 3.944074259004402450e+00
1.168805666829506507e+01, 3.946727910321157662e+00, 3.946727910321157218e+00
1.169538397655104944e+01, 3.949381540030813209e+00, 3.949381540030812321e+00
1.170271128480703382e+01, 3.952035148160433220e+00, 3.952035148160432776e+00
1.171003859306301820e+01, 3.954688734737033418e+00, 3.954688734737034306e+00
1.171736590131900257e+01, 3.957342299787582007e+00, 3.957342299787580675e+00
1.172469320957498695e+01, 3.959995843338986798e+00, 3.959995843338985466e+00
1.173202051783097133e+01, 3.962649365418110747e+00, 3.962649365418112080e+00
1.173934782608695571e+01, 3.965302866051773290e+00, 3.965302866051774178e+00
1.174667513434294008e+01, 3.967956345266733909e+00, 3.967956345266733020e+00
1.175400244259892446e+01, 3.970609803089701462e+00, 3.970609803089702350e+00
1.176132975085490884e+01, 3.973263239547343506e+00, 3.973263239547344838e+00
1.176865705911089321e+01, 3.975916654666272532e+00, 3.975916654666273420e+00
1.177598436736687759e+01, 3.978570048473052179e+00, 3.978570048473050846e+00
1.178331167562286197e+01, 3.981223420994190576e+00, 3.981223420994190576e+00
1.179063898387884635e+01, 3.983876772256159438e+00, 3.983876772256158105e+00
1.179796629213483072e+01, 3.986530102285365640e+00, 3.986530102285366528e+00
1.180529360039081510e+01, 3.989183411108184529e+00, 3.989183411108182753e+00
1.181262090864679948e+01, 3.991836698750923063e+00, 3.991836698750923063e+00
1.181994821690278386e+01, 3.994489965239855778e+00, 3.994489965239854889e+00
1.182727552515876823e+01, 3.997143210601196373e+00, 3.997143210601197261e+00
1.183460283341475261e+01, 3.999796434861123018e+00, 3.999796434861121242e+00
1.184193014167073699e+01, 4.002449638045746383e+00, 4.002449638045746383e+00
1.184925744992672136e+01, 4.005102820181145162e+00, 4.005102820181146051e+00
1.185658475818270574e+01, 4.007755981293344760e+00, 4.007755981293346537e+00
1.186391206643869012e+01, 4.010409121408322619e+00, 4.010409121408322619e+00
1.187123937469467450e+01, 4.013062240552003779e+00, 4.013062240552003779e+00
1.187856668295065887e+01, 4.015715338750269758e+00, 4.015715338750269758e+00
1.188589399120664325e+01, 4.018368416028954115e+00, 4.018368416028953227e+00
1.189322129946262763e+01, 4.021021472413836229e+00, 4.021021472413837117e+00
1.190054860771861200e+01, 4.023674507930662614e+00, 4.023674507930661726e+00
1.190787591597459638e+01, 4.026327522605114950e+00, 4.026327522605114950e+00
1.191520322423058076e+01, 4.028980516462838501e+00, 4.028980516462838501e+00
1.192253053248656514e+01, 4.031633489529427017e+00, 4.031633489529427017e+00
1.192985784074254951e+01, 4.034286441830429837e+00, 4.034286441830428949e+00
1.193718514899853389e+01, 4.036939373391346564e+00, 4.036939373391344787e+00
1.194451245725451827e+01, 4.039592284237627062e+00, 4.039592284237627062e+00
1.195183976551050264e+01, 4.042245174394685669e+00, 4.042245174394684781e+00
1.195916707376648702e+01, 4.044898043887876327e+00, 4.044898043887876327e+00
1.196649438202247140e+01, 4.047550892742514783e+00, 4.047550892742515671e+00
1.197382169027845578e+01, 4.050203720983871492e+00, 4.050203720983869715e+00
1.198114899853444015e+01, 4.052856528637158284e+00, 4.052856528637159172e+00
1.198847630679042453e+01, 4.055509315727556796e+00, 4.055509315727557684e+00
1.199580361504640891e+01, 4.058162082280196259e+00, 4.058162082280195371e+00
1.200313092330239328e+01, 4.060814828320153502e+00, 4.060814828320153502e+00
1.201045823155837766e+01, 4.063467553872468940e+00, 4.063467553872467164e+00
1.201778553981436204e+01, 4.066120258962127920e+00, 4.066120258962127032e+00
1.202511284807034642e+01, 4.068772943614079374e+00, 4.068772943614080262e+00
1.203244015632633079e+01, 4.071425607853222495e+00, 4.071425607853223383e+00
1.203976746458231517e+01, 4.074078251704412068e+00, 4.074078251704411180e+00
1.204709477283829955e+01, 4.076730875192453141e+00, 4.076730875192453141e+00
1.205442208109428393e+01, 4.079383478342109903e+00, 4.079383478342109903e+00
1.206174938935026830e+01, 4.082036061178101249e+00, 4.082036061178101249e+00
1.206907669760625268e+01, 4.084688623725098999e+00, 4.084688623725098999e+00
1.207640400586223706e+01, 4.087341166007733229e+00, 4.087341166007733229e+00
1.208373131411822143e+01, 4.089993688050584275e+00, 4.089993688050584275e+00
1.209105862237420581e+01, 4.092646189878193397e+00, 4.092646189878192509e+00
1.209838593063019019e+01, 4.095298671515052114e+00, 4.095298671515051225e+00
1.210571323888617457e+01, 4.097951132985608425e+00, 4.097951132985609313e+00
1.211304054714215894e+01, 4.100603574314272137e+00, 4.100603574314273025e+00
1.212036785539814332e+01, 4.103255995525401545e+00, 4.103255995525401545e+00
1.212769516365412770e+01, 4.105908396643314084e+00, 4.105908396643313196e+00
1.213502247191011207e+01, 4.108560777692277455e+00, 4.108560777692279231e+00
1.214234978016609645e+01, 4.111213138696528269e+00, 4.111213138696528269e+00
1.214967708842208083e+01, 4.113865479680244519e+00, 4.113865479680245407e+00
1.215700439667806521e+01, 4.116517800667572224e+00, 4.116517800667572224e+00
1.216433170493404958e+01, 4.119170101682605001e+00, 4.119170101682604113e+00
1.217165901319003396e+01, 4.121822382749398272e+00, 4.121822382749396496e+00
1.217898632144601834e+01, 4.124474643891958614e+00, 4.124474643891958614e+00
1.218631362970200271e+01, 4.127126885134258849e+00, 4.127126885134258849e+00
1.219364093795798709e+01, 4.129779106500221175e+00, 4.129779106500220287e+00
1.220096824621397147e+01, 4.132431308013722493e+00, 4.132431308013723381e+00
1.220829555446995585e+01, 4.135083489698607728e+00, 4.135083489698606840e+00
1.221562286272594022e+01, 4.137735651578664076e+00, 4.137735651578663187e+00
1.222295017098192460e+01, 4.140387793677646755e+00, 4.140387793677646755e+00
1.223027747923790898e+01, 4.143039916019263913e+00, 4.143039916019265689e+00
1.223760478749389335e+01, 4.145692018627187281e+00, 4.145692018627187281e+00
1.224493209574987773e+01, 4.148344101525034411e+00, 4.148344101525035299e+00
1.225225940400586211e+01, 4.150996164736391769e+00, 4.150996164736391769e+00
1.225958671226184649e+01, 4.153648208284794308e+00, 4.153648208284795196e+00
1.226691402051783086e+01, 4.156300232193744115e+00, 4.156300232193744115e+00
1.227424132877381524e+01, 4.158952236486691767e+00, 4.158952236486692655e+00
1.228156863702979962e+01, 4.161604221187055863e+00, 4.161604221187055863e+00
1.228889594528578399e+01, 4.164256186318203490e+00, 4.164256186318202602e+00
1.229622325354176837e+01, 4.166908131903462653e+00, 4.166908131903462653e+00
1.230355056179775275e+01, 4.169560057966124944e+00, 4.169560057966126720e+00
1.231087787005373713e+01, 4.172211964529437545e+00, 4.172211964529437545e+00
1.231820517830972150e+01, 4.174863851616601451e+00, 4.174863851616602339e+00
1.232553248656570588e+01, 4.177515719250783910e+00, 4.177515719250783022e+00
1.233285979482169026e+01, 4.180167567455101540e+00, 4.180167567455101540e+00
1.234018710307767464e+01, 4.182819396252639876e+00, 4.182819396252639876e+00
1.234751441133365901e+01, 4.185471205666437378e+00, 4.185471205666436489e+00
1.235484171958964339e+01, 4.188122995719490760e+00, 4.188122995719491648e+00
1.236216902784562777e+01, 4.190774766434762100e+00, 4.190774766434761212e+00
1.236949633610161214e+01, 4.193426517835162848e+00, 4.193426517835162848e+00
1.237682364435759652e+01, 4.196078249943574257e+00, 4.196078249943574257e+00
1.238415095261358090e+01, 4.198729962782828729e+00, 4.198729962782828729e+00
1.239147826086956528e+01, 4.201381656375724027e+00, 4.201381656375724027e+00
1.239880556912554965e+01, 4.204033330745012620e+00, 4.204033330745012620e+00
1.240613287738153403e+01, 4.206684985913411445e+00, 4.206684985913410557e+00
1.241346018563751841e+01, 4.209336621903590370e+00, 4.209336621903591258e+00
1.242078749389350278e+01, 4.211988238738187285e+00, 4.211988238738188173e+00
1.242811480214948716e+01, 4.214639836439795673e+00, 4.214639836439796561e+00
1.243544211040547154e+01, 4.217291415030969937e+00, 4.217291415030969048e+00
1.244276941866145592e+01, 4.219942974534220959e+00, 4.219942974534220959e+00
1.245009672691744029e+01, 4.222594514972028534e+00, 4.222594514972026758e+00
1.245742403517342467e+01, 4.225246036366820057e+00, 4.225246036366820057e+00
1.246475134342940905e+01, 4.227897538740996275e+00, 4.227897538740996275e+00
1.247207865168539342e+01, 4.230549022116911750e+00, 4.230549022116911750e+00
1.247940595994137780e+01, 4.233200486516883743e+00, 4.233200486516882854e+00
1.248673326819736218e+01, 4.235851931963184214e+00, 4.235851931963185102e+00
1.249406057645334656e+01, 4.238503358478057592e+00, 4.238503358478058480e+00
1.250138788470933093e+01, 4.241154766083701233e+00, 4.241154766083700345e+00
1.250871519296531531e+01, 4.243806154802270747e+00, 4.243806154802270747e+00
1.251604250122129969e+01, 4.246457524655888882e+00, 4.246457524655889770e+00
1.252336980947728406e+01, 4.249108875666641083e+00, 4.249108875666640195e+00
1.253069711773326844e+01, 4.251760207856563945e+00, 4.251760207856563945e+00
1.253802442598925282e+01, 4.254411521247667416e+00, 4.254411521247667416e+00
1.254535173424523720e+01, 4.257062815861914373e+00, 4.257062815861914373e+00
1.255267904250122157e+01, 4.259714091721233942e+00, 4.259714091721233054e+00
1.256000635075720595e+01, 4.262365348847511726e+00, 4.262365348847513502e+00
1.256733365901319033e+01, 4.265016587262606684e+00, 4.265016587262605796e+00
1.257466096726917471e+01, 4.267667806988320933e+00, 4.267667806988320933e+00
1.258198827552515908e+01, 4.270319008046435272e+00, 4.270319008046435272e+00
1.258931558378114346e+01, 4.272970190458685202e+00, 4.272970190458685202e+00
1.259664289203712784e+01, 4.275621354246767147e+00, 4.275621354246768036e+00
1.260397020029311221e+01, 4.278272499432345555e+00, 4.278272499432344667e+00
1.261129750854909659e+01, 4.280923626037037799e+00, 4.280923626037038687e+00
1.261862481680508097e+01, 4.283574734082434610e+00, 4.283574734082434610e+00
1.262595212506106535e+01, 4.286225823590080530e+00, 4.286225823590080530e+00
1.263327943331704972e+01, 4.288876894581485466e+00, 4.288876894581485466e+00
1.264060674157303410e+01, 4.291527947078122018e+00, 4.291527947078122018e+00
1.264793404982901848e+01, 4.294178981101426373e+00, 4.294178981101427262e+00
1.265526135808500285e+01, 4.296829996672797414e+00, 4.296829996672797414e+00
1.266258866634098723e+01, 4.299480993813594942e+00, 4.299480993813594054e+00
1.266991597459697161e+01, 4.302131972545141458e+00, 4.302131972545141458e+00
1.267724328285295599e+01, 4.304782932888726599e+00, 4.304782932888725711e+00
1.268457059110894036e+01, 4.307433874865596479e+00, 4.307433874865597367e+00
1.269189789936492474e+01, 4.310084798496967906e+00, 4.310084798496968794e+00
1.269922520762090912e+01, 4.312735703804016829e+00, 4.312735703804016829e+00
1.270655251587689349e+01, 4.315386590807881895e+00, 4.315386590807881007e+00
1.271387982413287787e+01, 4.318037459529664446e+00, 4.318037459529666222e+00
1.272120713238886225e+01, 4.320688309990436515e+00, 4.320688309990436515e+00
1.272853444064484663e+01, 4.323339142211223951e+00, 4.323339142211223951e+00
1.273586174890083100e+01, 4.325989956213021514e+00, 4.325989956213021514e+00
1.274318905715681538e+01, 4.328640752016788440e+00, 4.328640752016788440e+00
1.275051636541279976e+01, 4.331291529643443994e+00, 4.331291529643443994e+00
1.275784367366878413e+01, 4.333942289113877244e+00, 4.333942289113876356e+00
1.276517098192476851e+01, 4.336593030448932851e+00, 4.336593030448933739e+00
1.277249829018075289e+01, 4.339243753669429715e+00, 4.339243753669429715e+00
1.277982559843673727e+01, 4.341894458796142331e+00, 4.341894458796143219e+00
1.278715290669272164e+01, 4.344545145849814993e+00, 4.344545145849814993e+00
1.279448021494870602e+01, 4.347195814851153806e+00, 4.347195814851153806e+00
1.280180752320469040e+01, 4.349846465820830232e+00, 4.349846465820828456e+00
1.280913483146067477e+01, 4.352497098779474882e+00, 4.352497098779475770e+00
1.281646213971665915e+01, 4.355147713747692606e+00, 4.355147713747693494e+00
1.282378944797264353e+01, 4.357798310746050063e+00, 4.357798310746050952e+00
1.283111675622862791e+01, 4.360448889795073057e+00, 4.360448889795073057e+00
1.283844406448461228e+01, 4.363099450915256305e+00, 4.363099450915256305e+00
1.284577137274059666e+01, 4.365749994127058109e+00, 4.365749994127058997e+00
1.285309868099658104e+01, 4.368400519450907460e+00, 4.368400519450906572e+00
1.286042598925256542e+01, 4.371051026907188941e+00, 4.371051026907188941e+00
1.286775329750854979e+01, 4.373701516516256937e+00, 4.373701516516257826e+00
1.287508060576453417e+01, 4.376351988298437412e+00, 4.376351988298436524e+00
1.288240791402051855e+01, 4.379002442274006590e+00, 4.379002442274006590e+00
1.288973522227650292e+01, 4.381652878463221157e+00, 4.381652878463221157e+00
1.289706253053248730e+01, 4.384303296886295165e+00, 4.384303296886295165e+00
1.290438983878847168e+01, 4.386953697563411581e+00, 4.386953697563410692e+00
1.291171714704445606e+01, 4.389604080514714290e+00, 4.389604080514714290e+00
1.291904445530044043e+01, 4.392254445760316983e+00, 4.392254445760318760e+00
1.292637176355642481e+01, 4.394904793320301373e+00, 4.394904793320302261e+00
1.293369907181240919e+01, 4.397555123214709205e+00, 4.397555123214709205e+00
1.294102638006839356e+01, 4.400205435463552917e+00, 4.400205435463552028e+00
1.294835368832437794e+01, 4.402855730086804975e+00, 4.402855730086804975e+00
1.295568099658036232e+01, 4.405506007104412980e+00, 4.405506007104412980e+00
1.296300830483634492e+01, 4.408156266536281009e+00, 4.408156266536281009e+00
1.297033561309232930e+01, 4.410806508402288273e+00, 4.410806508402288273e+00
1.297766292134831367e+01, 4.413456732722273124e+00, 4.413456732722272235e+00
1.298499022960429805e+01, 4.416106939516042829e+00, 4.416106939516044605e+00
1.299231753786028243e+01, 4.418757128803377121e+00, 4.418757128803376233e+00
1.299964484611626681e+01, 4.421407300604009549e+00, 4.421407300604009549e+00
1.300697215437225118e+01, 4.424057454937651457e+00, 4.424057454937650569e+00
1.301429946262823556e+01, 4.426707591823975996e+00, 4.426707591823975108e+00
1.302162677088421994e+01, 4.429357711282621679e+00, 4.429357711282622567e+00
1.302895407914020431e+01, 4.432007813333201263e+00, 4.432007813333201263e+00
1.303628138739618869e+01, 4.434657897995285758e+00, 4.434657897995285758e+00
1.304360869565217307e+01, 4.437307965288417755e+00, 4.437307965288416867e+00
1.305093600390815745e+01, 4.439958015232106092e+00, 4.439958015232105204e+00
1.305826331216414182e+01, 4.442608047845824082e+00, 4.442608047845824082e+00
1.306559062042012620e+01, 4.445258063149020167e+00, 4.445258063149020167e+00
1.307291792867611058e+01, 4.447908061161100157e+00, 4.447908061161100157e+00
1.308024523693209495e+01, 4.450558041901444106e+00, 4.450558041901443218e+00
1.308757254518807933e+01, 4.453208005389393875e+00, 4.453208005389394764e+00
1.309489985344406371e+01, 4.455857951644268233e+00, 4.455857951644268233e+00
1.310222716170004809e+01, 4.458507880685340652e+00, 4.458507880685341540e+00
1.310955446995603246e+01, 4.461157792531865063e+00, 4.461157792531865063e+00
1.311688177821201684e+01, 4.463807687203051877e+00, 4.463807687203052765e+00
1.312420908646800122e+01, 4.466457564718090190e+00, 4.466457564718089301e+00
1.313153639472398559e+01, 4.469107425096127351e+00, 4.469107425096127351e+00
1.313886370297996997e+01, 4.471757268356283177e+00, 4.471757268356282289e+00
1.314619101123595435e+01, 4.474407094517645511e+00, 4.474407094517645511e+00
1.315351831949193873e+01, 4.477056903599268445e+00, 4.477056903599268445e+00
1.316084562774792310e+01, 4.479706695620179424e+00, 4.479706695620178536e+00
1.316817293600390748e+01, 4.482356470599365039e+00, 4.482356470599365927e+00
1.317550024425989186e+01, 4.485006228555790564e+00, 4.485006228555791452e+00
1.318282755251587623e+01, 4.487655969508381304e+00, 4.487655969508381304e+00
1.319015486077186061e+01, 4.490305693476036808e+00, 4.490305693476035920e+00
1.319748216902784499e+01, 4.492955400477618433e+00, 4.492955400477618433e+00
1.320480947728382937e+01, 4.495605090531965331e+00, 4.495605090531964443e+00
1.321213678553981374e+01, 4.498254763657874911e+00, 4.498254763657874022e+00
1.321946409379579812e+01, 4.500904419874119711e+00, 4.500904419874120599e+00
1.322679140205178250e+01, 4.503554059199445625e+00, 4.503554059199445625e+00
1.323411871030776688e+01, 4.506203681652555915e+00, 4.506203681652555026e+00
1.324144601856375125e+01, 4.508853287252129860e+00, 4.508853287252129860e+00
1.324877332681973563e+01, 4.511502876016814767e+00, 4.511502876016815655e+00
1.325610063507572001e+01, 4.514152447965229520e+00, 4.514152447965228632e+00
1.326342794333170438e+01, 4.516802003115954811e+00, 4.516802003115953923e+00
1.327075525158768876e+01, 4.519451541487547352e+00, 4.519451541487547352e+00
1.327808255984367314e+01, 4.522101063098530993e+00, 4.522101063098530105e+00
1.328540986809965752e+01, 4.524750567967396719e+00, 4.524750567967397608e+00
1.329273717635564189e+01, 4.527400056112611537e+00, 4.527400056112611537e+00
1.330006448461162627e+01, 4.530049527552604260e+00, 4.530049527552603372e+00
1.330739179286761065e+01, 4.532698982305774393e+00, 4.532698982305774393e+00
1.331471910112359502e+01, 4.535348420390497459e+00, 4.535348420390496571e+00
1.332204640937957940e+01, 4.537997841825110790e+00, 4.537997841825111678e+00
1.332937371763556378e+01, 4.540647246627926847e+00, 4.540647246627926847e+00
1.333670102589154816e+01, 4.543296634817225232e+00, 4.543296634817226121e+00
1.334402833414753253e+01, 4.545946006411258011e+00, 4.545946006411258900e+00
1.335135564240351691e+01, 4.548595361428242612e+00, 4.548595361428243500e+00
1.335868295065950129e+01, 4.551244699886369816e+00, 4.551244699886370704e+00
1.336601025891548566e+01, 4.553894021803801095e+00, 4.553894021803802872e+00
1.337333756717147004e+01, 4.556543327198668614e+00, 4.556543327198668614e+00
1.338066487542745442e+01, 4.559192616089069006e+00, 4.559192616089068117e+00
1.338799218368343880e+01, 4.561841888493072261e+00, 4.561841888493073149e+00
1.339531949193942317e+01, 4.564491144428727054e+00, 4.564491144428725278e+00
1.340264680019540755e+01, 4.567140383914035873e+00, 4.567140383914034985e+00
1.340997410845139193e+01, 4.569789606966985218e+00, 4.569789606966985218e+00
1.341730141670737630e+01, 4.572438813605528729e+00, 4.572438813605528729e+00
1.342462872496336068e+01, 4.575088003847587181e+00, 4.575088003847587181e+00
